Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,39.866
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.35703367575527
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,12.9075342465753
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.8
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.4056175404138
Argentina,ARG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,70.1
Argentina,ARG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.6054144372484
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,255558142878.8
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.911
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4884127675.95708
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,285730
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,385740508436.965
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-9.9004848136464
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9010
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,20240
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,408628795001.38
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,918298042996.465
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.4151557410245
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.90388925607922
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,77
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.5982843701675
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,4.7
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.4088763711802
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,40.0830878011993
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.892
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.208138080704
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.734492612232545
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,121.6001889
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.7
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,103.9751808948
Argentina,ARG,Net migration,SM.POP.NETM,2344
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,101730003.356934
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,648090050.021815
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,16.580892611147
Argentina,ARG,Population growth (annual %),SP.POP.GROW,0.970053991438048
Argentina,ARG,"Population, total",SP.POP.TOTL,45376763
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,42
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.837791442871
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.4787021945702
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.617813110352
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0242600440979
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.416679382324
Argentina,ARG,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,78.8889
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.8658963820494
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.39797629654303
Argentina,ARG,Time required to start a business (days),IC.REG.DURS,..
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,43.0976319782414
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.10041505272326
Argentina,ARG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,99.9
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,97.5
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,99.9
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Argentina,ARG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Argentina,ARG,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,45.7762165406003
Argentina,ARG,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,39.3013378655558
Argentina,ARG,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,17.3288836903957
Argentina,ARG,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,20.3597546745681
Argentina,ARG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Argentina,ARG,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Argentina,ARG,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Argentina,ARG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-7.83638320582234
Argentina,ARG,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,434378669300.084
Argentina,ARG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,327236387986.867
Argentina,ARG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-8.72609771675619
Argentina,ARG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,9572.71168285151
Argentina,ARG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7211.54102567579
Argentina,ARG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.95049431173226
Argentina,ARG,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,29856951230.7239
Argentina,ARG,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.79059616219267
Argentina,ARG,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,29256476459.5336
Argentina,ARG,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.7000323641686
Argentina,ARG,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,6384229885.27047
Argentina,ARG,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.8818844180675
Argentina,ARG,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,44620727930.8203
Argentina,ARG,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.03900899926811
Argentina,ARG,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,18923282005.2854
Argentina,ARG,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.805650721774117
Argentina,ARG,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3025506762.95828
Argentina,ARG,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,17.4729809527572
Argentina,ARG,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.173928136282795
Argentina,ARG,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,653162392.051905
Argentina,ARG,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.979578858056912
Argentina,ARG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.081
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.00927341456557
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.75609756097561
Australia,AUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.7761369066259
Australia,AUS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..
Australia,AUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.9673727374511
Australia,AUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.581
Australia,AUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,15841437866.4355
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,1340051
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1330381544909.3
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.33468635945016
Australia,AUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,53630
Australia,AUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,52840
Australia,AUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1375625621152.49
Australia,AUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1355385794629.96
Australia,AUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2652648042576
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,21.4707052030157
Australia,AUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.1756728566692
Australia,AUS,Income share held by lowest 20%,SI.DST.FRST.20,..
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.3862495074569
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.11382544142691
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2
Australia,AUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.7755124663534
Australia,AUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.01064009885885
Australia,AUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,105.231579
Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.7
Australia,AUS,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,131.2025024616
Australia,AUS,Net migration,SM.POP.NETM,117929
Australia,AUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..
Australia,AUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1197283915.031
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,3.33452695130798
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.23342825131378
Australia,AUS,"Population, total",SP.POP.TOTL,25649248
Australia,AUS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Australia,AUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Australia,AUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Australia,AUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Australia,AUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.2450622241885
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.9011077880859
Australia,AUS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.979290008544922
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,137.490737915039
Australia,AUS,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.5575154262979
Australia,AUS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,30.395527849221
Australia,AUS,Time required to start a business (days),IC.REG.DURS,..
Australia,AUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.36918474912152
Australia,AUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Australia,AUS,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100
Australia,AUS,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Australia,AUS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100
Australia,AUS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Australia,AUS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..
Australia,AUS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..
Australia,AUS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..
Australia,AUS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..
Australia,AUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Australia,AUS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Australia,AUS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Australia,AUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..
Australia,AUS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..
Australia,AUS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1026904727925.07
Australia,AUS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Australia,AUS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..
Australia,AUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,40036.4458219231
Australia,AUS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.17795187193903
Australia,AUS,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,93102818514.1079
Australia,AUS,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,7.1579707777786
Australia,AUS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,92843650409.261
Australia,AUS,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.22651036897702
Australia,AUS,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,15908656720.7216
Australia,AUS,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.7597607918803
Australia,AUS,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,230355930961.924
Australia,AUS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.01034128558313
Australia,AUS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,64987464910.2899
Australia,AUS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.1162720977283
Australia,AUS,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,14478792889.8561
Australia,AUS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.2228044285849
Australia,AUS,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.80301525708605
Australia,AUS,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,23386309249.9815
Australia,AUS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.06892268137174
Australia,AUS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.149635326557385
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.296
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.71148511675454
Brazil,BRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.18689277512807
Brazil,BRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.94252335631484
Brazil,BRA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..
Brazil,BRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.4535520041337
Brazil,BRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,549300435898.2
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.649
Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,38270116307.45
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,4966196
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1476107231194.11
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.2767587964736
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7910
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14590
Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1686362846914.87
Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3110372767955.17
Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.1158206144162
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,11.3500476471567
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,79
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.8485265369506
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,4.5
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.506118396283
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.47249960755747
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.009
Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.4396152301364
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.32666026860555
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,96.54706819
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.7
Brazil,BRA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,107.6735521872
Brazil,BRA,Net migration,SM.POP.NETM,56880
Brazil,BRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,612539978.027344
Brazil,BRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3566219438.48
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,25.5076253807665
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.665176682246802
Brazil,BRA,"Population, total",SP.POP.TOTL,213196304
Brazil,BRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Brazil,BRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6
Brazil,BRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
Brazil,BRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Brazil,BRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.6990311015294
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.498199462891
Brazil,BRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00648999214172
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.125999450684
Brazil,BRA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,81.1111
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.7193878571982
Brazil,BRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,29.2372083081929
Brazil,BRA,Time required to start a business (days),IC.REG.DURS,..
Brazil,BRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,50.3500554801431
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,0.951553410794994
Brazil,BRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,96.4
Brazil,BRA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,80.8
Brazil,BRA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,98.9
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7027130126953
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.6721959416221
Brazil,BRA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.8557052612305
Brazil,BRA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Brazil,BRA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,43.9749823740505
Brazil,BRA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,41.9062672100789
Brazil,BRA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,29.5894187957819
